0050
3474
4938
3481
2330
2303
2882
2357
1303
2883
1301
2002
2311
2317
1402
2892
2880
2801
1216
1101
1102
2382
2308
1326
2886
2891
2325
2105
2395
2408
2412
2409
2207
2301
9904
2912
2354
2474
3045
2454
2881
2887
4904
2885
3008
2498
2884
2890
6505
5880
2227
